Commune,Aigle Pôle Physio-Ergo d'Aigle,Biotonus,CIC,Centre Hospitalier Universitaire Vaudois,Chamoyron,Château-d'Oex,Clinique Bois-Bougy,Clinique Bois-Cerf,Clinique Cecil,Clinique La Prairie,Clinique Valmont,Clinique de Genolier,Clinique de Montchoisi,Clinique de la Source,Clinique la Lignière,Clinique la Métairie,Espace Santé Rennaz,Fondation Rive-Neuve,Grand-Chêne,HRC,Hôpital d'Orbe,Hôpital d'Yverdon-les-Bains,Hôpital de Chamblon,Hôpital de Gilly,Hôpital de Lavaux,Hôpital de Morges,Hôpital de Nyon,Hôpital de Rolle,Hôpital de Saint-Loup,Hôpital de la Vallée de Joux,Hôpital ophtalmique Jules-Gonin,Hôpital psychiatrique Nant,Hôpital d'Aubonne,Institution de Lavigny,La Tour-de-Peilz,Les Communaux,Les Moulins,Les Rosiers,Molage,Montreux,Mottex Réadaptation/gériatrie,Moudon,Payerne,Permanence de Cossonay,Providence Permanence médicale Riviera Réadaptation/gériatrie,Psychiatrie Nord CPNVD,Psychiatrie Ouest Hôpital de Prangins,Pôle Santé Pays-d'Enhaut,Rennaz Centre hospitalier de Rennaz,Samaritain Site administratif
La Rippe,63.36544647,59.37963851,57.36452351,40.73519344,56.616121850000006,75.62941507000001,6.140516792000001,39.55782827,39.29314267,56.806049720000004,60.19583462,8.584925579,39.83978467,40.006963989999996,11.695697840000001,6.099072623,59.20533105,56.928229120000005,63.14945491,59.28149844,48.4299254,57.57016944,56.334754849999996,15.31254853,45.753233890000004,30.966462540000002,5.917992361,17.57963714,41.53167129,24.847679250000002,39.57304318,55.01067702,21.857010640000002,24.025834439999997,55.03222623,54.31912528,53.987251060000006,55.17334083,63.332051959999994,58.73973678,57.11802658,59.21315102,77.84755471,37.37118944,54.73994728,58.43346588,8.383732514,76.85179596,59.28145746,54.82190036
La Sarraz,52.224310640000006,40.38165922,37.89331775,17.78131258,35.00089256,51.4973086,38.343256159999996,18.62259965,17.491639510000002,37.266245260000005,41.24275159,32.60553156,19.02116968,17.05693663,30.794512599999997,38.27961629,44.208963559999994,35.70544509,51.88283604,44.130863989999995,8.204517472,16.44891199,15.50494603,26.10892652,24.81741585,15.05743035,37.41972759,24.86256582,1.101694138,23.01332313,17.117303670000002,32.90269895,20.71699685,18.84748879,35.26987371,33.888999909999995,33.23863598,18.01379232,51.4810723,39.46153605,36.12632299,22.31218224,37.81382757,4.847446454,34.46282172,17.34651239,34.75236896,52.29925355,44.13083569,34.2590613
La Tour-de-Peilz,17.996773700000002,5.151096142,2.640580686,18.890953959999997,1.921276689,20.241450970000002,49.6564775,19.01064582,19.95057405,2.004770358,6.03857552,49.71604819,18.56412979,19.832700659999997,44.2563344,49.66302931,9.553600326,1.7352575609999998,17.649685679999997,9.420670087000001,39.684372450000005,39.01888927,41.08979764,42.953085720000004,11.3631763,28.941788629999998,49.55128581,39.73008286,36.27999462,51.93324978,20.043195270000002,2.850580172,36.760475650000004,35.137745949999996,0.5005321171,1.392171188,2.026297282,49.418789069999995,17.06142867,4.240929885,1.770348846,24.36175015,41.00256991,32.78398611,0.8175885006,39.99881265,47.029922639999995,21.453793949999998,9.420652044,1.010581919
L'Abbaye,63.16466023,53.14907504000001,50.64571249,29.15300454,48.240389629999996,66.17305116,30.2008674,29.19515976,28.172262279999998,49.99599798,54.049782650000004,22.5174119,29.650867780000002,28.21663279,23.76718663,30.11300319,55.92948777,48.86908115,62.84533386,55.89695592,20.58955169,30.42988638,28.35809969,18.88840195,36.7297263,20.25904954,29.041370960000002,19.87271461,16.015187089999998,7.290849156,28.031292399999998,46.14436463,17.91101814,17.60415272,47.92037863,46.650930970000005,46.053408340000004,24.95184962,62.61169236,52.25867575,49.2454569,38.669047729999996,53.36611776,16.06131641,47.220681600000006,31.01786563,27.05839478,67.09571820000001,55.8969216,47.09615385
L'Abergement,61.61053183,49.00688828,46.59886481,27.99845797,43.46132824,58.10632579,46.7195242,29.02246795,27.91590428,46.00530291,49.81847099,39.99723501,29.389280709999998,27.377073810000002,39.3802357,46.64495506,53.358413139999996,44.19709209,61.26411276,53.258170359999994,4.4683259369999995,12.402696610000001,9.756313682,34.41990879,34.47063428,25.71487421,45.681622020000006,33.86188742,9.771048316,26.42081942,27.50105697,41.438767590000005,30.09341815,28.49989271,44.121918279999996,42.716873269999994,42.05551929,7.340025512,60.79128981,48.09230012,44.635978609999995,25.82359299,35.82231436,15.54481428,43.2735968,12.6808164,43.21574097,58.735095480000005,53.25814581,43.02545326
Lausanne,35.34739154,24.668181530000002,22.16644411,0.6778050919999999,19.8676636,38.45557162,35.34538554,1.637728852,1.006410858,21.516570339999998,25.5692965,33.08016388,1.901103781,0.27240910009999997,28.53273882,35.32128426,27.67003872,20.46532244,35.01282379,27.61965498,23.76753728,27.30683189,28.17728778,25.81802057,8.255261303,10.10069498,34.87267232,22.90978853,18.34684317,32.52345469,0.6553380735,17.80337657,19.07311971,17.08548951,19.44039478,18.182676139999998,17.59544433,34.16350005,34.679171710000006,23.779425370000002,20.82617382,20.541313279999997,40.445880210000006,13.75613983,18.74972829,28.411635529999998,32.07396996,39.49516381,27.61962273,18.63559275
Lavey-Morcles,10.83780461,24.62782764,26.57693945,44.775774420000005,29.95705099,29.46194754,63.11964286,44.176648070000006,45.30488684,27.04651675,24.07124023,66.60176904,43.73968195,45.57936316999999,60.64372675,63.168261380000004,19.27114146,29.22997874,11.18128501,19.41667928,67.9050444,67.82557195,69.85590581,61.56499964,37.7037165,52.2278539,63.55278010000001,58.42384906,63.548810149999994,74.5695742,45.601070910000004,31.63997611,57.15495523,56.310590680000004,28.59057764,29.95869065,30.602238290000003,77.92298213999999,11.840735780000001,25.41925997,28.79682039,52.83238014,67.016755,59.09053388,29.459288939999997,68.80742813,61.859868260000006,30.42160076,19.41669374,29.76595497
Lavigny,48.23223633,40.39780719,38.04035411,18.23222034,36.416666940000006,55.49631168,19.68547377,17.389350160000003,16.82227934,37.41023578,41.290468090000005,15.703661700000001,17.765780409999998,17.37642663,12.17073379,19.634145229999998,41.937892670000004,36.89714033,47.93984276,41.94965826,27.21705877,35.3324468,34.63829489,8.390623987000001,24.65883328,7.671462796,18.906562519999998,6.04967429,19.84010342,17.91252411,16.985598460000002,34.506591740000005,1.689775471,0.5435825657000001,35.40035929,34.36842027,33.88754067,35.98666854,47.84601991,39.59773026,37.18770224,35.69458386,54.43220544,14.677818219999999,34.88440233,36.30109085,16.10952896,56.60713039,41.949619919999996,34.86531842
Le Chenit,65.5121104,56.61028425,54.14999057,32.88498748000001,52.04870164,70.57214712,25.241131990000003,32.60838427,31.70976789,53.50270396,57.51461696,17.15802933,33.05189696,31.936444769999998,19.89325078,25.14721497,58.800650000000005,52.624240019999995,65.20925964,58.79168052,27.70402188,37.536851199999994,35.522827469999996,15.652541509999999,40.25985692,22.774449909999998,24.04152809,17.704356360000002,22.61496386,0.3360747978,31.67078585,50.00135118,17.37262028,17.944633760000002,51.43454319,50.252134420000004,49.69612114,31.965385719999997,65.06388438,55.752857580000004,52.96936975,44.83443462,60.294180569999995,21.48323287,50.8057924,38.15174981,22.525961810000002,71.56900215,58.79164385,50.724238230000005
Le Lieu,64.41287768,54.20921895,51.70128314,30.22557594,49.23563778,67.00058219,31.713480360000002,30.33252272,29.29017151,51.052241450000004,55.107748480000005,23.960500240000002,30.78840876,29.29666973,25.35790714,31.62478827,57.098108890000006,49.87476815,64.09125645,57.06140802,20.21328412,30.0343275,27.84539709,20.50011346,37.81355184,21.60633749,30.54733916,21.51533474,16.18314839,8.065855459,29.12912916,47.13316856,19.53606916,19.18938553,48.97903513,47.694071199999996,47.0890576,23.93947639,63.84362746,53.31353327,50.25721576,38.946161849999996,53.145347609999995,16.792098290000002,48.266015700000004,30.57279402,28.6073809,67.90301428000001,57.06137417,48.13270103
Le Mont-sur-Lausanne,37.18918545,25.86040969,23.34751589,3.052422226,20.76560723,38.80794386,36.93198564,4.444531828000001,3.622789999,22.703251090000002,26.749324,34.116445240000004,4.675488648,2.7775064019999998,29.89562801,36.90192228,29.28816199,21.41551044,36.84951904,29.221790430000002,21.19133012,24.50033133,25.395081010000002,26.80407125,9.790216900999999,10.781989639999999,36.3881474,24.06700415,16.15555145,32.09539005,3.1267318019999997,18.65911478,20.00720693,17.91535326,20.6480533,19.31881276,18.6948921,31.56823542,36.4693428,24.9517127,21.805906,18.33212545,38.113344299999994,12.08818925,19.89488049,25.60512714,33.56618206,39.78720807,29.22176034,19.7371448
Le Vaud,59.17386671,52.77019558,50.50963317,31.401560720000003,49.15688402,68.31524133,11.59933951,30.50083928,29.98246896,49.89812945,53.64418232,3.805471481,30.86020659,30.555413100000003,6.924688763,11.50710189,53.68147975,49.58905676,58.9102289,53.71899565,36.16598689,45.4308733,44.09832597,5.3153234529999995,37.563262990000005,20.83404128,10.40908275,8.579721600000001,29.38871,13.89762624,30.159938569999998,47.32351881,11.75147693,13.72886537,47.949174420000006,47.01315732,46.57588241,42.88930605,58.93251332,52.018616820000005,49.85017135,48.3125511,66.30463852,25.59689913,47.50281662,46.26634272,8.877701771,69.45918614,53.71895579,47.51648072
Les Clées,60.665923410000005,48.3282703,45.88606861,26.617137009999997,42.8231094,58.07790988,44.16332008,27.54544416,26.422317930000002,45.2791522,49.158988660000006,37.42971303,27.93128168,25.94065681,36.837597970000004,44.08842325,52.4970564,43.55078308,60.32116413,52.405163310000006,4.917543036,14.19259476,11.785995430000002,31.87002325,33.36398611,23.594066950000002,43.12236102,31.3539424,7.91236639,24.022505109999997,26.02997479,40.76812536,27.6322428,26.081216830000002,43.35052409,41.949890270000004,41.29033204,9.719498403,59.87682671,47.409477339999995,43.984966990000004,26.3617384,37.59910407,13.53507275,42.51435825,14.60882418,40.66461383,58.75697187,52.40513727,42.28106846
Leysin,5.1536508229999995,11.810778200000001,14.169749470000001,34.92561762,17.38823366,16.788883549999998,60.296026059999996,34.71934905,35.774005599999995,14.760641960000001,11.057790129999999,62.13113321,34.26357798,35.82915475,56.284546490000004,60.32501303,7.972737101,16.643540509999998,5.0589296379999995,7.996749016,56.402719510000004,55.207802519999994,57.453052559999996,56.087344259999995,27.373532620000002,44.02945416,60.47218844,52.82446112,52.93854419,67.09217999,35.961160539999995,19.350114089999998,50.63500706000001,49.3567387,16.676025890000002,18.075222129999997,18.73456115,66.03530416,4.306970758,12.71119725,16.19950633,39.617817609999996,53.06457417,49.17132645,17.51056231,56.13631486,58.31924774,17.953623609999998,7.996783929,17.74746623
Lignerolle,61.977094109999996,49.665855259999994,47.2216405,27.86082754,44.16347569,59.41233163,44.479993300000004,28.76369594,27.63711533,46.61384801,50.49765886,37.6011624,29.154327209999998,27.17132085,37.21903598,44.403318160000005,53.818903989999995,44.89065922,61.63258514,53.72789624,6.096338515999999,15.00209441,12.44755931,32.22657779,34.657823810000004,24.53533809,43.42143492,31.84054563,9.069893931000001,23.71319149,27.25138248,42.10692687,28.216526249999998,26.73377784,44.68198801,43.281908949999995,42.622590409999994,9.204915736,61.19182791,48.74687974,45.32454943,27.614897720000002,38.43609532999999,14.57689916,43.84691075,15.34078346,41.00863678,60.08769794,53.72787005,43.61479232999999
L'Isle,54.95056123,44.49160404,41.98168111,20.5328651,39.49552566,57.32936868,30.72335194,20.72043474,19.65229005,41.33320275,45.38864525,24.32931786,21.17515126,19.612868600000002,23.34232763,30.65083101,47.49131199,40.13636665000001,54.62399609,47.448412770000004,15.51679115,24.85232116,23.44192155,18.40180074,28.1218638,12.80468975,29.708192309999998,17.8635929,8.91619441,14.565527040000001,19.46550221,37.39242776,14.30669986,12.99318418,39.26205051,37.96896961,37.36063455,23.16778931,54.34567652,43.593116020000004,40.52014499,30.51910118,46.635273229999996,7.287402293,38.54185351,25.65355857,27.19728337,58.250709040000004,47.44837964,38.40442952
Lonay,41.996903079999996,32.6043891,30.150755959999998,9.26984484,28.15179751,46.98290867,28.022936610000002,8.701793963,7.934001326,29.504598859999998,33.50852259,24.84041914,9.128837879,8.363331384999999,20.79089935,27.98556007,34.919556109999995,28.69985418,41.67954304,34.899606229999996,22.718604889999998,29.104656849999998,29.07364515,17.525600620000002,16.31351416,1.504377446,27.39799491,14.85018361,15.7005601,24.33345409,8.010842901,26.14410539,10.72871848,8.634072817,27.44067849,26.28139744,25.74049789,32.70654448,41.46066003,31.75071935,29.03076127,26.92525335,46.17975816,9.917342117,26.828995879999997,30.16226806,24.56611664,48.04530889,34.89957057,26.76009898
Longirod,58.214890010000005,51.289182610000005,48.98291229,29.39333528,47.49541947,66.61790218,13.825046389999999,28.573331500000002,27.99273199,48.36221271,52.17231143,6.417217464999999,28.949642800000003,28.523371899999997,8.000773344,13.73689907,52.446844920000004,47.953620349999994,57.941779049999994,52.47525017,33.48704176,42.755870300000005,41.41856528,4.493306711,35.79704220000001,18.71972614,12.665114229999999,7.5521267850000005,26.71551269,12.15613264,28.1414669,45.61766532,9.914292576,11.72474041,46.3827116,45.399254379999995,44.939453719999996,40.28197154,57.92763725,50.51538902,48.23015006,45.86179355,63.71319204,22.993876789999998,45.90245832,43.5890924,10.77688862,67.74145267,52.47521079,45.89990038
Lovatens,43.215018799999996,29.45845669,27.92318091,25.286626079999998,24.695747169999997,31.56288611,60.26520729,26.808554909999998,26.5779443,27.61578383,29.91258707,56.66857692,26.72699722,25.714678199999998,53.02620083,60.22961276,35.110494599999996,25.33308442,42.88844995,34.9310815,25.63010116,18.89171305,21.86802825,49.41315739,24.736311559999997,33.658888160000004,59.65149773,47.00730342,27.71778001,50.235592620000006,26.161932450000002,23.6268062,42.73013166,40.563542889999994,26.7211668,25.6520269,25.16477896,31.60753011,42.149142489999996,28.76671457,25.71599595,5.388202708,15.49705041,28.85200767,25.959865129999997,19.396032429999998,56.8196351,31.82008641,34.93107766,25.60690645
Lucens,45.06339,31.256481339999997,29.59601131,25.01875899,26.30344603,34.04535634,59.42669249,26.57654755,26.239651430000002,29.24971684,31.75649718,55.5327603,26.53856318,25.359152679999998,52.09908329,59.38746079,36.85742542,26.96889716,44.732141909999996,36.68362342,23.30619482,16.32722776,19.3128864,48.32646656,25.24809187,32.77572474,58.77122215,46.03318496,25.78660746,48.45723285,25.799153790000002,25.086726480000003,41.716702899999994,39.547711320000005,28.22018971,27.08244491,26.55991765,29.05076104,44.01113429,30.5282849,27.367759200000002,4.713725906,15.24594033,27.312455760000002,27.42848592,16.82032219,55.94082464,34.32804868,36.68361743,27.07818652
Luins,55.28924241,49.6579891,47.48664318,29.56059997,46.38861404,65.54357708,8.411743979,28.47627162,28.117805540000003,46.894312639999995,50.51283825,4.41454742,28.78997553,28.788515200000003,2.0583944649999997,8.336747502,50.17810347,46.76885611,55.037670639999995,50.2287488,37.70269055,46.53135461,45.488268989999995,3.9806934959999998,35.08970972,19.5247995,7.387669621,6.144550193,30.57801888,18.226780729999998,28.36474683,44.65236497,10.367344220000001,12.53539144,45.010067410000005,44.16654274,43.774262119999996,45.25971857,55.104529410000005,48.947761,46.99963697,47.72613298,66.3947968,26.08872423,44.628220670000005,47.436099690000006,4.976805944,66.72439496999999,50.22870839,44.672008240000004
Lully,44.38757114,36.051397689999995,33.66555472,13.704152969999999,31.955208940000002,51.00006081,23.254720239999997,12.84942448,12.288530849999999,33.030378940000006,36.94853381,20.0556414,13.22753796,12.8592106,15.96585191,23.21455256,37.81729776,32.45011399,44.08570494000001,37.81925409,25.56731828,32.8606671,32.51255692,12.75353463,20.16324484,3.4041006929999997,22.600871950000002,10.015345219999999,18.227006529999997,21.461013169999998,12.46211856,30.024337810000002,5.972618819,3.999200577,31.003828990000002,29.94111823,29.44654505,35.0406817,43.9482984,35.23625817,32.74964404,31.7207974,50.832062279999995,12.55901435,30.4649997,33.88208999,19.76938575,52.10287706,37.81921648,30.43491086
Lussery-Villars,49.36853889,37.72852967,35.22853654,14.81377242,32.41387004,49.33359479,36.82135983,15.61596344,14.48278765,34.595191140000004,38.59932821,31.557267619999998,16.01927861,14.06873035,29.2533814,36.76295722,41.417612309999996,33.10647488,49.02849357,41.3448064,10.80292672,18.03985743,17.52011177,24.76415694,21.96162079,12.42278562,35.95485025,23.204106449999998,4.127620159,23.616233049999998,14.11625985,30.3063241,18.93151756,16.93725282,32.57739027,31.20876857,30.564329689999997,20.89063788,48.64229847,36.81023465,33.52051949,21.468750110000002,38.19964877,2.640023061,31.78455629,19.02074541,33.22401792,50.178863279999995,41.34477728,31.59345117
Lussy-sur-Morges,45.203261700000006,37.03636729,34.66137405,14.80050566,32.98796822,52.05068197,22.26958748,13.933564220000001,13.38312489,34.02814353,37.931897989999996,18.96256969,14.30808298,13.957351730000001,14.935432559999999,22.22755137,38.72127758,33.476290029999994,44.90429383,38.72658604,26.059552240000002,33.55726008,33.12885115,11.65771048,21.212213199999997,4.444423315,21.594946919999998,8.948648504000001,18.68632603,20.67809339,13.55948435,31.06705002,4.873966306000001,2.921370758,32.00811928,30.95830977,30.469719249999997,35.38297872,44.78066796,36.226999539999994,33.77184746,32.74241161,51.784802660000004,13.10861901,31.478844690000003,34.56768531,18.76524326,53.1578396,38.72654817,31.45351474
Lutry,30.87579568,19.89620971,17.39266358,4.101343019,15.11863096,33.86532511,38.42716556,4.434819168,5.227137247,16.74289873,20.79665897,36.88718078,4.03471403,5.043385074,31.994186300000003,38.412441,23.03512633,15.7048758,30.53674843,22.97581233,27.20531326,29.388704450000002,30.67105472,29.73497306,3.525131581,14.52983426,38.06533198,26.682829419999997,22.465818350000003,37.24877806,5.269540149,13.07152189,23.12187298,21.25433178,14.667205560000001,13.406938,12.82117126,37.507287080000005,30.16454944,19.00564962,16.06066711,19.81027968,39.684125529999996,18.29132391,13.97392497,30.48097945,35.32432857,34.93444838,22.97578124,13.86069262
Maracon,28.11739691,14.29787022,12.659260249999999,18.49524873,9.442351847,21.18446619,53.724004910000005,19.48105562,19.92013683,12.35030002,14.82762309,52.09767766,19.16217276,19.34367542,47.30645095,53.71112409,19.89072672,10.068506789999999,27.78370048,19.71623216,32.71283716,29.93659221,32.389830419999996,44.87418196,13.62544161,29.14694793,53.37986683,41.897323490000005,31.177573069999998,50.53522598,19.73604836,8.57789593,38.15582894,36.17640344,11.55975031,10.6186549,10.21805084,41.49683842,27.07511066,13.56069158,10.44944424,14.037528140000001,29.8900784,29.31452403,10.85225101,30.806374039999998,50.64507277,21.968560590000003,19.71622637,10.499858190000001
Marchissy,58.89696467,52.192401360000005,49.90446136,30.49964384,48.471506659999996,67.61142418,12.90113271,29.64839646,29.09142899,49.2873948,53.07193982,5.24060669,30.01831271,29.638299749999998,7.631320101,12.810496839999999,53.24675858,48.919301180000005,58.627939749999996,53.279054880000004,34.74295068,44.03173795,42.680372600000005,4.960686569000001,36.81173348,19.85980592,11.72174059,8.182444755,27.99360108,12.73875509,29.25112515,46.61114069,10.92695852,12.81221663,47.31993165,46.35557919,45.90480285,41.44898788,58.62970854,51.427613369999996,49.18964822,47.11894339,64.99953083,24.28090926,46.853399790000005,44.861792699999995,10.021360699999999,68.74319392000001,53.27901528,46.857441509999994
Mathod,59.40643295,46.28222731,43.97558607,27.411073899999998,40.70534684,53.99647727,50.70966844,28.6695732,27.64439559,43.41886077,47.04344078,44.46310836,28.97188568,26.96278014,43.21800459,50.641263339999995,51.01557733,41.45049157,59.058201849999996,50.896514159999995,4.652232981,6.329371387,3.709889037,38.39054805,32.98330839,27.51184734,49.73426202,37.40937103,11.9819254,31.98401639,27.17965347,38.78155908,33.35444331,31.535526559999997,41.66125317,40.26354811,39.60672182,7.974736554,58.52025503,45.38592368,41.8948441,21.0569266,29.72990982,17.466921340000003,40.79524096,6.591241334,47.1424181,54.531684090000006,50.896493289999995,40.51593913
Mauborget,66.46304914000001,52.841200320000006,50.74182655,36.83816933,47.37032321,57.845758909999994,61.303949460000005,38.228697260000004,37.28597733,50.25265926,53.5081434,54.85187577,38.47765579,36.52647993,53.845983950000004,61.23359761,58.0203119,48.10689704000001,66.11733446,57.87750226,15.326063920000001,9.601585605,8.464771187,48.975064530000004,41.453755019999996,38.09041618,60.307721619999995,48.08716881,22.69439094,41.29177944,36.80046661,45.65032988,44.059494619999995,42.24960762,48.7187885,47.37080544,46.73954911,10.03037302,65.49775997,51.994359839999994,48.54629109,25.12875475,25.57151275,28.14636911,47.85285832,8.552110166,57.75158243,58.157689239999996,57.87748689,47.53868288
Mauraz,53.27621939,42.96694844,40.46045102,18.97805752,38.03204903,56.03168717,29.799786700000002,19.099442240000002,18.04798097,39.81111677,43.866276660000004,23.720345440000003,19.55508587,18.04829256,22.33482869,29.73062082,45.87367456,38.662622369999994,52.95112536,45.83414754,16.26411318,25.30295253,24.08395701,17.476413049999998,26.56530174,11.012215770000001,28.81960355,16.675292839999997,9.257490022,15.35308078,17.88156583,35.935249969999994,12.92497901,11.47503548,37.73690945,36.458153610000004,35.85687419,24.427577499999998,52.68276574,42.073078009999996,39.040498209999996,29.953626219999997,46.60636547,6.426682234,37.02912988,26.15393895,26.24046416,56.97340559,45.83411401,36.90013358
Mex,43.29884041,32.29008188,29.77714374,8.567663211,27.22086377,45.12102199,34.0083074,9.151857498,8.015803465,29.13110849,33.18201356,30.007515950000002,9.577378376,7.726616878,26.5881023,33.96375449,35.5579578,27.8698867,42.963624839999994,35.50084244,17.03415574,22.69094341,22.82377921,22.76710225,16.05266249,7.568291187,33.29767699,20.49249343,10.73505288,25.95029964,7.6995764630000005,25.11427628,16.15781729,13.99037449,27.06896179,25.75208352,25.13331016,27.32838307,42.622762560000005,31.38445141,28.25911008,21.275514169999997,40.02978903,5.800620615,26.32731999,23.76048517,30.47617155,46.07027218,35.500811090000006,26.17652126
Mies,61.37757374,59.384269610000004,57.62489604,43.714348539999996,57.40388137,75.90408409999999,8.961790220000001,42.34478209,42.31636301,57.125732320000004,60.13231917,16.22903654,42.54576634,43.12430773,16.494917819999998,9.030457673999999,58.34354256,57.60564838,61.20236811,58.44805123,55.019328200000004,63.6804251,62.75296339,21.28766717,47.52118928,35.16978748,9.966153796,22.513745999999998,47.83014851,33.39667962,42.67505944,56.03778359,26.82429238,28.90552185,55.54811822,55.0426381,54.8094735,62.54808372,61.50127293,58.85283635,57.73006509,63.319968540000005,82.63842319,43.078557520000004,55.393204239999996,64.61346508,12.53945203,77.17608548999999,58.44801046,55.53011251
Missy,63.391883629999995,50.184680990000004,49.09220695,46.77046739,46.11802979,46.8381477,79.89437654,48.34527881,47.92155199,48.89931613,50.45396774,75.08386362,48.33810364,47.032619059999995,72.38881213,79.84532747,55.87008537,46.66927151,63.09306978,55.67478157,37.13933199,27.306389749999997,29.62652434,68.16667982999999,47.06233109,53.49023424,79.12596418,66.26763896,42.674701840000004,64.94204765,47.461590150000006,45.38265115,61.90811421,59.77429253,48.34188159,47.4245748,47.00630499,36.75583551,62.28698783,49.63928175,47.00064842,26.60342544,6.9325556740000005,46.12569855,47.65567197,26.79502621,76.32777284999999,46.526816180000004,55.67478551,47.303998480000004
Moiry,54.58311684,43.33833095000001,40.82892886,19.851815589999998,38.10706104,55.23306123,35.08453235,20.38333052,19.25472063,40.18898904,44.21933087,28.86306979,20.819905770000002,19.00922909,27.62725725,35.01475017,46.80004121,38.78634524,54.24760275,46.73802294,11.00619498,20.28087632,18.893028310000002,22.75734725,27.28379319,14.438299709999999,34.09678966,21.943813709999997,4.442009307,18.43851901,18.96549608,35.99505997,18.08968483,16.48795474,38.14769472,36.79935191,36.16444369,19.31255229,53.90256383,42.42409211,39.192505080000004,26.83433598,42.25211637,5.485689991,37.37610396,21.08127349,31.5295012,56.08487721,46.73799228,37.201703789999996
Mollens,55.17612991,45.87043193,43.399468119999995,22.08542565,41.25699396,59.78423617,24.837818050000003,21.836552530000002,20.9209625,42.751057200000005,46.77497976,18.312749609999997,22.28304198,21.13669124,17.57624136,24.762486199999998,48.229653420000005,41.8375505,54.86474705,48.21220013,21.53339259,30.80760549,29.45305124,12.57274088,29.48702192,12.18504699,23.79547208,12.490154819999999,14.78726616,11.11468166,20.87419966,39.20533293,9.663866948,9.073881934,40.679305760000005,39.48195519,38.91979812,28.854012729999997,54.67682352,45.005841249999996,42.18612485,35.2418789,52.200375529999995,11.72135372,40.03851408,31.62959217,21.35358984,60.78892046,48.21216424,39.95079852
Molondin,52.805310299999995,39.01349837,37.097020640000004,27.42322433,33.72330564,43.09155509,58.64796486,28.99013335,28.32719346,36.66846449,39.60886958,53.672762219999996,29.095355329999997,27.4516949,51.10953063,58.59565457,44.429285799999995,34.43684023,52.46511175,44.27060413,16.762393,7.906838925,10.92903482,46.79835175,29.972724930000002,32.54840895,57.845034760000004,44.99638578,21.40418712,44.02275692,27.83606213,32.20531955,40.645971790000004,38.53671823,35.348919779999996,34.078654979999996,33.48753613,20.486137040000003,51.79276399,38.21417741,34.86302336,10.81827812,16.444490300000002,24.715309310000002,34.50511763,8.123269677,55.06540899,43.40036721,44.27059315,34.16968516
Montagny-près-Yverdon,60.05267388,46.58900525,44.40061045,29.74199158,41.0548573,52.86281679,55.17904649,31.124484250000002,30.177889790000002,43.88368017,47.29620564,49.0954162,31.37689068,29.42109852,47.65291809,55.11295896,51.610551359999995,41.79793213,59.70532815,51.47635865,9.269324446,3.277768275,1.420778664,42.887103020000005,34.53111389,31.21135901,54.22746961,41.761818590000004,16.30949155,36.785841950000005,29.692870709999998,39.24932108,37.6225651,35.729660009999996,42.26025391,40.888965770000006,40.24596544,9.65504456,59.11567946,45.719461259999996,42.24110279,19.71356299,25.467411090000002,21.463307540000002,41.390996460000004,2.718090636,51.5977024,53.29162212,51.476341160000004,41.08839752
Montanaire,45.82213044,32.12090549,30.08288296,20.414929049999998,26.70304002,37.96236618,53.37830575,21.99732745,21.43939834,29.618874039999998,32.76987229,49.10309618,22.05758437,20.55094421,45.94792982,53.33391283,37.39810631,27.432175660000002,45.47844167,37.24782587999999,16.8697098,11.72951414,14.37700095,41.975632850000004,22.52488226,26.81242971,52.66483694,39.840271200000004,18.88352533,41.55826896,20.960535540000002,25.0716562,35.48989081,33.32954599,28.189809829999998,26.88274473,26.273704809999998,23.90901547,44.83591689,31.28747873,27.867425360000002,4.857067310000001,20.66322485,20.56020732,27.33388869,12.55086012,49.84511946,38.441199,37.24781247,27.00678043
Montcherand,58.75683773,46.16914699,43.75683112,25.21557744,40.62800611,55.44712733,45.4517969,26.27015849,25.171452209999998,43.161805650000005,46.98331905,39.024879,26.62963081,24.61270421,38.01500718,45.38076699,50.50613381,41.362790139999994,58.41041798,50.40622061,1.919470705,11.38182495,9.204617050000001,33.1227231,31.627901389999998,23.42421217,44.449802909999995,32.32780136,7.411612774,26.43825937,24.74879766,38.600753579999996,28.40421495,26.69883445,41.274176350000005,39.86931089,39.20801642,9.657693923,57.93779483,45.25390993,41.80111812,23.45189155,34.71182791,13.2083285,40.426725149999996,11.89099237,41.90689034,56.09734286,50.40619599,40.179827180000004
Montilliez,43.56140397,30.49930619,28.160854139999998,13.61743985,24.92377763,39.61046387,45.64979079,15.15219122,14.416321869999999,27.59544914,31.27938237,41.495248079999996,15.301559240000001,13.554957490000001,38.23142172,45.605841410000004,35.169991370000005,25.66707729,43.213164649999996,35.051595719999995,14.28811809,14.293814529999999,15.798735420000002,34.32146265,17.59734904,19.08383111,44.9427442,32.13009881,13.254646619999999,35.02534614,13.92123271,22.96708333,27.785947349999997,25.62196466,25.81865419,24.419617740000003,23.76219011,23.74425154,42.67409815,29.59583602,26.11037748,10.121452649999998,28.395580419999998,13.438903329999999,24.95355578,15.37967209,42.12100039,40.315915679999996,35.05157469,24.67722252
